Row Labels,Cell ID,NumSq,stimFreq,Average of P0,Average of P1,Average of P2,Average of P3,Average of P4,Average of P5,Average of P6,Average of P7,Average of P8,Average of P0,Average of P1,Average of P2,Average of P3,Average of P4,Average of P5,Average of P6,Average of P7,Average of P8,EI0,EI1,EI2,EI3,EI4,EI5,EI6,EI7,EI8
53,1621,15,20,257.5227343,205.3934791,211.8983745,231.7690046,193.2116473,211.8011533,204.6874109,190.0657481,174.0078181,1490.174851,1185.242482,1154.458469,932.0991693,847.9147422,787.8189788,755.9451369,707.3863292,723.9183392,0.17281377,0.17329237,0.183547854,0.248652732,0.227866833,0.268844949,0.270770193,0.268687336,0.240369402
55,1621,15,20,258.6392568,225.8414907,264.0527206,251.3593003,226.1190458,189.9048338,189.6295252,185.4707579,166.940382,1535.957468,1149.684675,1025.678079,1003.281046,850.4181538,731.7319957,786.1887781,746.6367133,749.4694298,0.168389596,0.196437767,0.257442102,0.250537276,0.265891603,0.259527853,0.241201007,0.248408302,0.222744752
52,1931,15,20,186.4986478,190.259756,198.4934843,192.6180412,177.5450369,156.1132227,171.2378478,171.3933899,158.3569303,493.6866781,377.9955486,373.9788368,362.624733,374.6475066,332.1897538,331.7429495,296.4729038,359.2227965,0.377767228,0.503338615,0.530761275,0.53117734,0.473898888,0.46995195,0.516176299,0.578108109,0.440832074
53,1931,15,20,195.4227921,179.4970097,195.1110112,170.4449448,172.2996701,185.8508987,186.2902771,151.5655568,170.5105852,463.4800885,373.7669877,365.9229379,342.430824,333.6017495,325.0981604,306.3791204,301.1330369,308.4369262,0.42164226,0.48023773,0.533202461,0.497750006,0.516483113,0.571676255,0.608038423,0.503317598,0.552821568
55,1931,15,20,202.5354572,220.3329386,215.4793022,209.6263683,199.3407848,183.8598356,182.267105,162.9131806,178.3016237,471.8429292,410.7412109,384.4723677,386.2124005,345.7335173,353.3451345,338.7006073,359.5790002,334.6631585,0.429243387,0.536427641,0.560454587,0.542774825,0.576573502,0.520340646,0.53813634,0.453066448,0.532779361
51,2341,15,20,62.42258498,62.42258498,50.2889759,34.1825569,30.45076395,30.09118586,18.06210382,21.99780488,21.10577118,163.970021,163.970021,143.8516553,116.4970273,76.53147613,51.01919303,65.27099785,44.35020011,40.03863833,0.380695109,0.380695109,0.349589136,0.293419993,0.397885491,0.58980129,0.2767248,0.496002382,0.527135089
52,2341,15,20,78.77158752,78.77158752,62.18291568,40.81868624,30.05990237,24.83765259,29.22587684,25.01320271,32.1518733,182.0508378,182.0508378,149.7906412,112.6001388,74.81549393,55.19195664,55.24819222,62.70833154,33.71383122,0.432690058,0.432690058,0.415132182,0.362510088,0.401787127,0.450023049,0.528992455,0.398881649,0.953670115
53,2341,15,20,82.98591673,82.98591673,57.23269912,42.12918376,32.24396608,27.39314525,20.72018233,24.09512191,23.28484356,174.6703255,174.6703255,156.61834,116.3428821,80.95065442,62.97996602,48.90435053,45.83806831,38.40922105,0.475100258,0.475100258,0.365427824,0.362112258,0.398316311,0.434950143,0.423687915,0.525657446,0.606230559
54,2341,15,20,73.4302805,73.4302805,68.61207134,39.92416681,36.06755444,26.64273416,25.63911847,27.21396613,30.98512496,188.908415,188.908415,156.7517796,123.7967054,85.0926034,60.26871615,51.78692105,46.81863143,44.79320703,0.388708362,0.388708362,0.437711594,0.322497814,0.423862392,0.442065733,0.495088682,0.581263597,0.691737141
55,2341,15,20,70.16816493,70.16816493,54.77833249,47.25007493,34.97880425,25.38598533,27.94059561,29.38555005,25.71732959,164.2194877,164.2194877,151.7191927,126.2643645,87.55650559,61.00145295,45.99758066,42.82383716,54.88385745,0.427282815,0.427282815,0.361050778,0.374215442,0.399499775,0.416153782,0.6074362,0.6861961,0.468577297
51,2342,15,20,1915.837,1915.837,1509.567195,242.807362,87.53254742,72.16695197,62.90976677,55.75620555,50.23570169,67.92623793,67.92623793,142.3233676,138.4492195,103.9586545,79.53051359,54.85043847,44.83373736,29.72435725,28.20466816,28.20466816,10.60660115,1.753764758,0.841993847,0.90741212,1.146932796,1.24362163,1.69005174
52,2342,15,20,119.6650405,119.6650405,1297.106211,1476.732149,185.1643928,59.53114569,47.16687551,54.53121716,53.04279217,72.81286916,72.81286916,77.49344884,113.5227028,107.5966231,84.29094853,64.78544412,42.13331225,29.31450614,1.643460036,1.643460036,16.73826924,13.00825397,1.720912679,0.706257869,0.728047421,1.294254219,1.809438369
53,2342,15,20,106.4938019,106.4938019,1313.226194,1301.848866,145.4180167,70.92003975,45.28140018,44.81420013,45.15075252,67.73977054,67.73977054,143.3053654,148.8194646,109.2878154,76.8917155,57.68919922,41.39039329,32.74481688,1.572101603,1.572101603,9.163831305,8.747840008,1.330596793,0.922336552,0.784919895,1.082719843,1.378867156
54,2342,15,20,726.2606409,726.2606409,1133.862539,1521.170463,156.0004436,58.10597011,46.09723088,48.69026577,44.61970574,73.14331643,73.14331643,114.8162945,134.7902026,106.5996097,81.78807554,55.26897845,47.49238452,32.21964244,9.929282351,9.929282351,9.875449681,11.28546759,1.463424153,0.710445499,0.834052522,1.025222597,1.384860363
55,2342,15,20,100.5838156,100.5838156,1923.98809,1079.270304,330.2443997,439.4930429,176.0532369,74.89525547,46.94978266,58.3505478,58.3505478,61.47086973,125.2182861,121.1354563,86.78301428,61.23773298,39.44008595,25.38421995,1.723785284,1.723785284,31.29918444,8.619110977,2.726240606,5.064274922,2.874914344,1.898962785,1.849565705
52,2511,15,20,31.1145274,31.1145274,46.35155675,45.90174127,29.72831184,30.61944503,30.17516473,29.75908439,29.96231323,49.74213747,49.74213747,45.81235143,42.27047561,35.86165031,31.26598367,26.52816396,21.96795226,18.43928871,0.625516493,0.625516493,1.011769868,1.085905484,0.828972219,0.97932134,1.137476561,1.354659007,1.624916975
53,2511,15,20,47.26064835,47.26064835,46.35559935,46.68549533,45.90705909,46.13104813,45.05546176,30.26745698,29.84804859,48.6175976,48.6175976,45.8106469,41.70015579,36.4829318,29.48916909,23.83146884,19.58364699,19.80509804,0.97208934,0.97208934,1.01189576,1.11955206,1.258316062,1.564338689,1.890586856,1.545547517,1.507089161
55,2511,15,20,14.99311474,14.99311474,29.66254188,30.02628569,45.97772489,45.40010407,30.63291283,30.32966018,29.90848475,52.73310057,52.73310057,50.05251816,47.30341352,42.57651472,35.65987082,27.62666712,23.98508177,18.00056036,0.284320751,0.284320751,0.592628363,0.634759385,1.079884655,1.273142696,1.108816807,1.264521859,1.66153076
52,2941,15,20,873.3866229,873.3866229,73.59180871,54.68058244,48.86632143,28.14648793,32.51639801,49.21916499,18.54735334,224.5351413,224.5351413,314.9332703,73.35946313,156.8148085,48.44570449,26.74250174,24.73720861,98.24253801,3.889754707,3.889754707,0.233674291,0.745378716,0.311618028,0.580990373,1.21590711,1.989681446,0.188791472
53,2941,15,20,69.6820094,69.6820094,84.18367125,34.15504778,57.74352553,11.94952499,38.88529216,61.58600655,10.28945141,265.4413045,265.4413045,348.9465496,113.2949475,88.34289107,21.19124822,23.57863883,62.95502092,42.71897402,0.262513815,0.262513815,0.241250906,0.301470176,0.653629566,0.563889624,1.649174596,0.978254087,0.24086373
55,2941,15,20,62.91247575,62.91247575,886.4260952,37.56627778,52.90285955,36.78684477,36.87289804,41.62473222,57.96903906,212.399382,212.399382,261.0820127,115.5716677,69.45873282,67.88120942,47.09094977,32.31899423,23.28398911,0.296198959,0.296198959,3.395201708,0.325047466,0.761644467,0.541929719,0.783014533,1.287934022,2.489652387
52,6201,15,20,88.01216365,71.46309383,109.2248629,73.92098028,65.47327558,76.55384395,85.77268025,101.6897471,115.1822326,565.3682186,417.7691202,519.2996805,443.0639172,300.9221503,231.0200312,166.1225921,155.8919145,124.7142847,0.155672287,0.171058823,0.21033108,0.166840443,0.217575461,0.331373187,0.516321586,0.652309309,0.923568883
53,6201,15,20,100.1110702,77.66072475,85.80024068,75.51109897,80.51103205,94.58939704,107.1700083,145.2504739,125.3397092,563.1496341,414.5968759,530.5053533,321.149636,282.3341419,191.1577689,164.3384331,174.3798268,88.64796323,0.177769928,0.187316232,0.161733035,0.235127462,0.285162225,0.494823713,0.652129914,0.832954571,1.413903993
55,6201,15,20,123.2187234,71.37705105,109.4707652,98.70308196,86.89196031,126.5875386,142.8521114,111.561246,132.5936287,627.5821575,488.336927,552.145844,420.7384459,310.264221,269.9573477,206.2238604,197.8429223,145.6275575,0.196338793,0.146163534,0.19826422,0.234594872,0.280057946,0.468916811,0.692704089,0.563887981,0.910498198
52,6301,15,20,3284.753794,153.7886291,1639.738499,1576.012824,170.3737417,137.388839,126.5371006,129.7826757,104.4409655,382.8939603,220.5729907,266.6996812,250.2121311,206.4509565,172.8381834,179.0855809,157.79574,142.6228719,8.578755829,0.697223303,6.148258188,6.298706691,0.825250435,0.794898652,0.70657336,0.82247262,0.732287634
53,6301,15,20,3227.314301,1338.415479,733.6190928,747.6528108,168.5979973,146.3875373,159.0788568,124.6188733,131.4468295,429.1901078,235.7668701,268.3127568,246.7866077,195.4310624,213.95127,174.310144,179.926979,163.7022027,7.519544936,5.67685985,2.734193862,3.029551797,0.862698054,0.684209714,0.912619617,0.692608046,0.802963108
55,6301,15,20,2895.551227,2043.598507,2589.666452,2437.672207,548.2751638,150.0158752,135.6852445,143.3701234,117.8270966,376.1349099,244.8225768,322.6172653,287.3779306,263.7295946,210.4032965,201.0198117,190.6787672,173.9330369,7.698171989,8.347263286,8.027054749,8.482461415,2.078929233,0.712992038,0.674984438,0.751893488,0.677427927
52,7491,15,20,57.17288912,44.83921258,54.63874795,52.30901745,38.54496583,27.07969189,26.61809132,25.28617931,17.28823622,239.9834808,143.9876169,159.242187,110.0475578,84.49566162,52.85673391,38.15923955,30.15629112,29.97613484,0.238236769,0.3114102,0.343117292,0.475331016,0.456176863,0.512322459,0.697552981,0.838504284,0.576733335
53,7491,15,20,64.09967012,42.39036608,46.61790613,66.41805724,45.23100211,44.00879196,30.18712449,18.71340856,34.19060558,263.2327269,180.0900308,173.6715903,136.2923988,106.3847261,81.83908525,54.51439501,37.30178733,32.32649329,0.243509502,0.235384301,0.26842563,0.487320333,0.425164436,0.537747848,0.553745932,0.501675922,1.057665156
55,7491,15,20,67.31691352,41.94471175,60.37429815,52.29838252,57.4692156,53.56069604,32.45452452,44.86342831,36.31736285,244.6464925,181.0858359,201.4310595,163.2036766,120.8256564,82.4133921,61.46605968,45.34702756,40.04795252,0.275159937,0.231628893,0.299726856,0.320448556,0.47563752,0.649902821,0.52800724,0.989335591,0.906846931
52,7492,15,20,356.6918871,307.260704,534.3241652,414.0173079,322.6459959,297.3142763,265.666401,276.0217761,258.5732332,902.7404539,721.8897973,964.9471355,868.7518332,905.3073067,873.8302756,846.8888517,812.3772052,750.9731376,0.395121195,0.425633809,0.553734133,0.47656568,0.356393894,0.34024259,0.313696892,0.339770459,0.344317553
53,7492,15,20,349.8518437,333.3472871,555.4554793,415.6193438,357.5096488,317.2717638,283.300624,253.587373,261.4737956,888.653265,708.8318376,908.5211704,920.1364519,936.5732263,874.3989302,856.8542846,843.4436924,802.8225084,0.393687682,0.470276967,0.611384189,0.451693162,0.381720979,0.362845554,0.330628707,0.300657146,0.325693155
55,7492,15,20,360.205619,271.9655679,555.8661566,411.4783145,311.5233435,312.4440373,269.4489571,257.4838427,240.055615,946.6384404,777.7240349,1024.415873,997.4042965,945.6227647,891.262056,841.6734876,816.3742064,791.9727114,0.380510239,0.349694179,0.542617673,0.41254917,0.329437229,0.350563603,0.32013478,0.315399287,0.303110968
52,1621,15,30,263.6960949,253.9757154,313.2447591,283.4287263,234.8653646,174.7099993,246.5643256,196.5621085,212.061651,1294.239837,996.2125085,1006.927033,862.7668699,834.3580873,700.0521458,663.2109368,609.028133,603.3639561,0.203745927,0.254941303,0.31108983,0.32851137,0.281492285,0.249567122,0.371773612,0.322747173,0.351465561
53,1621,15,30,275.6828223,265.2484385,298.9897,258.4321239,214.5778919,205.2159418,174.2982446,178.430281,203.2841712,1267.997647,942.1740388,976.801818,868.6263388,793.9424424,713.9855846,705.4979904,582.4269887,583.1867037,0.217415879,0.28152807,0.306090442,0.297518176,0.270268826,0.287423088,0.247057039,0.306356478,0.34857477
55,1621,15,30,273.6850111,265.5100743,298.2078973,260.2348774,252.4622201,220.8623997,167.2537438,167.8356593,177.1958978,1269.981236,962.3781092,1064.042794,872.8013873,823.6661579,669.4754285,673.2076783,619.3673375,614.1216799,0.215503193,0.275889561,0.280259308,0.298160476,0.306510372,0.329903668,0.248443013,0.27097919,0.288535487
52,1931,15,30,109.9618688,116.8137937,116.4296994,95.50896372,114.5445736,87.84616742,88.04880048,84.77722942,99.52272644,329.7980924,266.4335214,298.3840932,287.4983163,275.5769679,281.0862479,274.4047792,259.4095436,258.7225049,0.333421785,0.438435048,0.390200758,0.332207037,0.415653654,0.312523889,0.320871964,0.326808444,0.38466977
53,1931,15,30,120.4708989,107.8102061,126.4210351,142.0718532,120.332343,88.50415745,94.49040998,100.2532264,88.13964361,318.6107709,286.6845336,294.0936917,288.3863092,274.5776911,275.3256378,267.7694574,263.4808334,262.3811218,0.378113077,0.376058676,0.429866531,0.492644237,0.438245156,0.321452656,0.352879716,0.380495329,0.3359222
55,1931,15,30,100.7686982,104.5708027,153.1416288,126.5251174,93.88815421,119.2444609,78.29540083,78.74231662,87.96483897,320.4518661,265.4748545,297.7408595,311.4188603,295.1754588,274.1693088,275.8487408,261.8613001,253.1442894,0.314458141,0.39390097,0.514345357,0.406285982,0.318075746,0.434930012,0.283834541,0.300702382,0.347488933
52,2511,15,30,-1.965187181,-1.965187181,-1.848590809,-1.88284107,-2.06113291,-1.726541614,-2.064797201,-1.577235469,-1.439791624,28.46827231,28.46827231,29.28676842,25.27209877,21.42661107,19.93936717,17.57857687,14.81395595,13.06381781,-0.069030785,-0.069030785,-0.063120341,-0.074502758,-0.096195003,-0.086589589,-0.117460999,-0.106469567,-0.110212163
53,2511,15,30,-0.700289938,-0.700289938,-1.814178504,-1.963839343,-1.771363983,-1.532523823,-1.395589411,-1.780977288,-1.737709375,29.10374929,29.10374929,29.13838813,25.93999071,22.07843466,20.33051354,17.6328283,16.35371025,14.86459727,-0.024061846,-0.024061846,-0.062260771,-0.075707018,-0.080230506,-0.075380478,-0.079147224,-0.108903561,-0.116902553
55,2511,15,30,-1.775089254,-1.775089254,-1.803164955,-1.600791935,-1.984606732,-1.738850174,-2.115198036,-1.706343313,-1.838575296,28.86878319,28.86878319,30.01110992,27.35038051,24.04190111,21.69835319,18.13287817,16.17038762,13.22890322,-0.061488191,-0.061488191,-0.060083248,-0.058529055,-0.082547829,-0.080137426,-0.116649879,-0.105522722,-0.138981688
52,2941,15,30,60.4984734,60.4984734,61.80670736,47.11694663,26.47449596,22.81412955,27.26394111,17.74937579,14.94668852,362.5211048,362.5211048,284.7521099,249.7408983,172.8814586,107.5994076,134.4363483,69.67222379,42.97308121,0.166882624,0.166882624,0.217054432,0.188663318,0.153136699,0.212028394,0.202801857,0.254755408,0.347815146
53,2941,15,30,55.44098809,55.44098809,58.49262707,41.70730984,22.68332046,33.74720346,16.35788823,16.24119194,20.33952335,361.4382301,361.4382301,289.9280245,241.2995113,141.023262,108.5940454,51.99726576,66.80490494,57.15378995,0.153389939,0.153389939,0.201748786,0.172844568,0.160848077,0.310764769,0.314591315,0.243113765,0.355873571
55,2941,15,30,56.2070268,56.2070268,56.59619554,40.61235172,31.49522073,1232.451585,55.01470938,19.87208597,20.75093424,339.833163,339.833163,293.0855313,328.92297,242.2582376,170.8103202,98.04722794,103.181689,44.01290218,0.165395944,0.165395944,0.193104707,0.123470707,0.13000681,7.215322726,0.561104179,0.192593145,0.471473891
52,6201,15,30,71.88873109,61.96548495,71.70973265,62.38071161,44.83335256,44.60709847,38.11847292,67.49682212,31.32985332,418.9019044,298.1870984,350.7386616,295.1670441,202.1525781,169.7201353,107.8973066,50.55652835,30.66502931,0.171612328,0.207807398,0.204453459,0.211340368,0.221779771,0.26282738,0.353284749,1.335076286,1.021680201
53,6201,15,30,77.84952262,47.83523274,55.96713178,69.76091862,64.56287818,72.28898704,53.78401708,60.8948292,36.20267798,352.3408683,325.7860029,377.8824508,301.1149972,183.9552952,104.4856767,109.5158435,55.94366538,15.09518179,0.220949454,0.146830227,0.148107253,0.231675338,0.35097048,0.691855471,0.49110718,1.088502671,2.398293607
55,6201,15,30,78.29156952,73.72312346,66.51933631,60.4875568,59.59065152,86.37690491,79.33193537,53.47612995,71.13982206,424.0641614,326.0601251,385.3174885,331.145739,225.1968853,146.4108455,126.9537179,77.22532581,28.80175033,0.18462199,0.22610285,0.172635134,0.182661438,0.264615789,0.589962476,0.624888634,0.692468816,2.469982596
52,6301,15,30,2474.146852,2353.790752,1548.561764,2315.111299,110.5663703,863.2405002,644.7465242,953.7536618,75.86053342,333.5631589,149.4099196,157.9729922,112.7676783,81.7306079,147.8673122,65.22713588,67.03370082,135.9425663,7.417326482,15.75391218,9.802699449,20.52991897,1.352814731,5.837940026,9.884636439,14.22797265,0.558033701
53,6301,15,30,2518.722105,2395.00101,2355.531842,855.2959015,828.0035128,2329.474015,93.55247987,1414.884993,673.0677554,264.1826196,116.6279559,127.8823063,115.9589268,77.89648152,54.5818615,71.38493521,97.58982924,92.00794118,9.534018962,20.53539386,18.41952893,7.375852165,10.62953675,42.67853736,1.310535333,14.49828332,7.315322425
55,6301,15,30,2416.918282,2342.771007,2270.407018,1079.159763,1610.222248,2145.958836,2105.182991,928.5668111,2147.252228,180.3870396,152.400354,301.9725963,312.3987599,273.0083378,231.6983257,197.1091952,192.9932284,170.4841446,13.39851404,15.37247746,7.518586273,3.454430367,5.898069857,9.261865962,10.68028809,4.811395812,12.59502597
52,7491,15,30,9.126373079,13.41227321,12.43730551,11.65344645,7.894503643,7.530748828,4.40325198,4.327491155,5.872717486,291.0994646,215.6048443,182.904341,144.9687629,99.67344365,59.5400414,44.68059479,23.79367722,15.97728432,0.031351391,0.062207662,0.067998963,0.080385914,0.079203681,0.126482089,0.098549538,0.181875677,0.367566688
53,7491,15,30,6.323828289,10.41977673,19.30580515,16.43961748,10.70771472,6.609740802,3.673191628,3.576569955,1.025701494,262.1555864,212.4746657,191.224437,153.2551466,101.8036203,73.09845308,48.11272266,36.61480738,26.31881167,0.024122424,0.04904009,0.100958881,0.107269595,0.105180098,0.090422444,0.076345537,0.097680971,0.038972181
55,7491,15,30,10.99777314,10.96954298,12.92356617,11.5030059,9.443853485,15.45745404,6.655250217,4.565357949,4.640808032,294.8350126,175.0059319,174.5736871,157.0476231,114.4335833,78.25834454,61.04739101,49.11205205,39.57898128,0.037301449,0.062680978,0.07402929,0.073245336,0.08252694,0.197518285,0.109017766,0.092957996,0.117254358
52,7492,15,30,165.4576182,178.234941,313.2612608,247.8547345,244.1251665,181.1252012,179.814349,143.2842131,161.2623694,813.9452623,651.1035915,930.1810205,964.0858052,918.9357326,912.5185689,869.1031788,781.0684495,764.7504013,0.203278557,0.273742832,0.336774514,0.257087837,0.265660761,0.198489332,0.206896435,0.183446423,0.210869284
53,7492,15,30,150.5292728,174.6868363,323.7780473,258.8816872,217.9918408,192.8594294,195.7545158,165.2056581,151.7957357,830.0649462,676.2903256,924.6065597,963.4728839,947.7829875,926.7729296,895.8349231,856.451582,820.8962243,0.18134638,0.258301545,0.350179267,0.268696392,0.23000185,0.208097823,0.218516281,0.192895502,0.184914647
55,7492,15,30,145.9885126,196.2450634,351.2477314,256.2467127,211.7236411,175.1026366,173.5763859,193.2098362,142.0425452,748.6377374,743.3121641,1019.172111,1004.084517,1029.629141,947.0970643,908.7444386,862.388634,814.2590345,0.195005548,0.264014331,0.34464025,0.255204326,0.205630972,0.184883517,0.191006821,0.224040332,0.174443929
52,1621,15,40,332.9810276,283.3458962,285.7894274,213.8336533,161.1066766,169.0084108,154.4964837,146.0090611,129.8551446,1171.494514,932.4065136,974.9849811,882.0749692,836.1643326,784.2946312,627.5547813,630.351584,596.6967699,0.284236096,0.303886655,0.293121877,0.242421178,0.192673462,0.21549097,0.246188043,0.231631148,0.217623341
53,1621,15,40,314.619519,243.4300981,291.1230345,236.728756,164.2844117,165.0348379,139.351199,142.3030877,94.63957722,1150.522635,898.9842679,970.712452,910.4921476,798.8220739,728.5914382,646.0106836,544.3137924,595.7620194,0.273457913,0.270783491,0.299906562,0.260000876,0.205658328,0.226512184,0.215710363,0.261435756,0.158854667
55,1621,15,40,324.6478846,254.0973663,271.2811405,200.7146822,211.9117581,160.2276281,144.7735317,142.4623033,100.0457809,1162.178097,885.2184032,990.3433999,939.9468889,845.8662297,758.0884562,676.9791355,625.4907227,552.5567263,0.279344349,0.28704483,0.273926338,0.213538323,0.250526325,0.21135743,0.21385228,0.227760857,0.181059747
52,1931,15,40,138.4095702,121.2651191,152.2851121,122.1492213,112.9973756,93.66970356,99.8495896,84.10244803,86.43216164,172.7793644,148.7687986,160.3107835,174.1587327,166.2630032,163.0762862,153.2677917,147.1862107,147.6657455,0.801076973,0.815124678,0.949936796,0.701367192,0.679630305,0.574391935,0.651471444,0.57140168,0.58532303
53,1931,15,40,120.6476272,127.5850832,149.0010213,124.7267261,119.8929647,99.75228304,81.20400032,74.77857771,77.63996202,183.9151498,153.9468054,186.7597735,179.3704889,178.7680014,170.1752646,161.4225527,154.6130637,162.3962754,0.655996134,0.828760836,0.797821814,0.695358121,0.670662332,0.586173809,0.503052386,0.483649803,0.478089549
55,1931,15,40,131.9336044,132.0973298,134.4162552,132.1966939,119.2679629,112.2987593,95.58785882,79.38532129,85.12468424,183.1728867,147.0284215,161.9878185,167.9632241,167.0001319,169.2838628,157.5620703,156.152515,149.1844402,0.720268195,0.898447582,0.829792366,0.787057373,0.714178855,0.663375454,0.606667954,0.508383239,0.570600286
52,2941,15,40,58.34596123,58.34596123,53.54144525,44.22466677,38.24578006,25.42220138,21.06523962,29.60495711,15.35646035,289.6593774,289.6593774,262.1712278,169.5317935,103.5628413,105.9374953,85.62659758,49.02049109,26.03544292,0.201429561,0.201429561,0.204223193,0.260863557,0.36930022,0.239973593,0.246012807,0.603930243,0.589829042
53,2941,15,40,54.8568897,54.8568897,56.93865851,36.83789874,36.49045228,24.85532194,25.91676931,22.45915289,12.85484458,312.3057569,312.3057569,204.4529287,142.5716265,132.7896516,68.88999967,53.50868281,32.52507366,32.16274578,0.175651228,0.175651228,0.278492751,0.258381697,0.274798916,0.360797243,0.484346987,0.690518125,0.399681192
55,2941,15,40,78.49739068,78.49739068,52.74956457,47.48065083,26.86834583,22.74067759,28.66013284,23.88530612,18.04262618,308.6219901,308.6219901,298.5381827,173.8961027,121.1071479,101.682645,72.44344552,64.22314787,33.75641889,0.254348015,0.254348015,0.176692857,0.273040339,0.221855987,0.223643647,0.395620786,0.371911171,0.534494676
52,7491,15,40,-43.02167304,-40.00368685,-53.39418387,-57.4036229,-62.50464535,-63.68576561,-61.5597967,-63.7687853,-65.08985575,304.2342817,257.1000437,250.9725675,152.1088921,129.5290271,86.46687613,58.44272332,46.55531393,27.94478485,-0.141409682,-0.155595799,-0.212749084,-0.377385057,-0.482553191,-0.73653367,-1.053335526,-1.369742354,-2.329230878
53,7491,15,40,-40.27689297,-39.71198762,-38.00020927,-39.9897781,-42.03651706,-48.38411245,-43.68031722,-49.44950864,-50.36633519,312.7877285,284.5151152,289.9355308,239.4005841,172.2690296,125.0135037,96.42951393,74.00770471,55.24855447,-0.128767497,-0.139577778,-0.131064341,-0.167041272,-0.244016682,-0.387031089,-0.45297664,-0.668167035,-0.911631728
55,7491,15,40,-44.31185866,-51.03675488,-54.78953834,-49.35077545,-56.14833849,-63.38891829,-60.1162246,-65.6999243,-65.17771983,361.6756867,230.6934596,258.0816151,212.7133847,159.0604058,125.2796062,86.5426173,73.06090811,62.30948437,-0.122518213,-0.221231911,-0.212295395,-0.232005971,-0.353000096,-0.505979546,-0.694643015,-0.899248668,-1.046032085
52,7492,15,40,176.0471403,198.5771088,350.8633427,280.0874961,237.2177799,192.5720754,188.2004195,174.1661452,155.9543077,820.0233325,784.2145803,1039.236461,1104.50226,1072.928604,1013.126134,956.5562087,915.6739552,850.7873059,0.214685526,0.253217823,0.337616467,0.253587074,0.221093723,0.190077098,0.196747894,0.190205416,0.18330587
53,7492,15,40,176.3565433,198.058749,370.7932616,299.9961595,244.6385761,194.3820522,190.9259145,177.6151547,156.9985264,884.5987025,856.6730961,986.677797,1036.388947,1019.768782,1002.760176,939.4344692,853.1637423,828.0643402,0.19936333,0.231195248,0.375799742,0.289462909,0.239896122,0.193847,0.203234947,0.208184134,0.189597014
55,7492,15,40,195.8326683,226.5369332,351.4929543,294.1083554,263.2848122,202.4263311,187.5694039,184.4597932,156.4702364,850.0256305,743.8490502,1070.710471,1137.715162,1084.405331,1058.853619,1006.788881,946.5919421,895.2719384,0.230384428,0.304546915,0.328280113,0.258507898,0.242791883,0.191174991,0.186304604,0.194867276,0.174773976
52,111,15,50,39.40033366,40.81246624,57.22244656,45.70206954,62.49024444,63.43026346,58.6128012,101.8028698,55.63147612,196.0963728,86.22168352,151.6073878,114.4171736,89.7165336,45.65198395,55.73947059,37.50389077,39.56229824,0.200923317,0.473343416,0.377438378,0.399433652,0.696529858,1.3894306,1.051549299,2.714461559,1.406174024
53,111,15,50,36.21204113,32.49489981,56.41296546,58.96554093,91.44831606,34.17767057,73.38091311,80.46857823,68.50915773,205.8107578,152.102222,146.5306579,111.4011589,92.25888034,72.2918982,62.53072677,36.36769313,46.34114416,0.175948243,0.213638561,0.38499087,0.529308146,0.991214241,0.47277318,1.173517675,2.212639057,1.478365694
55,111,15,50,29.31259961,34.00720103,76.34879218,66.89549219,58.73597742,47.8696817,64.93346637,71.29363382,77.99737342,167.552429,150.9028334,146.1533795,106.0556903,105.4046792,84.71503942,60.64201131,67.26450605,47.45815356,0.174945835,0.225358267,0.522388141,0.630758161,0.557242599,0.565067101,1.07076703,1.05989976,1.643497852
52,1491,15,50,226.9179015,228.4595585,218.9392658,131.6754364,120.216292,108.3375981,108.0150038,106.7810205,100.4455578,978.8969562,768.6773226,724.7386568,709.0675513,581.7272193,525.9771955,439.2308331,339.1238306,413.6585533,0.231809794,0.297211264,0.302094091,0.185702245,0.206654061,0.205973945,0.245918537,0.314873243,0.242822388
53,1491,15,50,252.4654796,200.1046085,164.7568315,117.6548499,129.9752028,112.6963611,115.3818008,129.9596101,114.8013028,911.1105328,732.8937067,725.6077098,697.6638375,562.7048505,476.1977481,498.077842,358.0478705,397.5600132,0.277096434,0.273033602,0.227060475,0.168641176,0.230982908,0.236658744,0.231654153,0.362967136,0.288764712
55,1491,15,50,243.0968853,256.5774409,227.4148919,158.323119,124.3339725,104.4936278,107.2022718,93.38579082,107.114795,1022.420316,784.5827756,764.5092264,670.8300022,542.2101051,488.6863848,464.7203913,430.5568446,383.3355599,0.237766094,0.327024055,0.297465203,0.23601079,0.229309582,0.213825535,0.230681231,0.216895381,0.279428277
52,1522,15,50,134.5626334,106.873343,67.04836671,54.49895336,35.58032307,43.58497701,33.4537798,26.54606895,33.26350518,286.8456099,215.6110354,251.7833851,275.6536977,249.8133161,242.7972856,233.991405,200.6312162,175.8325442,0.469111706,0.495676591,0.266293849,0.197708044,0.142427648,0.179511797,0.142970122,0.132312755,0.189177182
53,1522,15,50,127.7598267,96.20246526,72.82768401,45.64204129,35.2682708,37.44088186,34.66338914,25.31683586,34.04287702,318.252666,199.3002469,234.3363629,272.1604186,241.5736122,216.7376082,177.6032666,162.0848949,142.5240628,0.401441497,0.482701184,0.310782685,0.167702716,0.145993888,0.172747509,0.195173151,0.156194912,0.238857049
